Pays1,Pays2,Pays3,Pays4,Pays5,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,Player1,Player2,Player3,Player4,Player5,Time
Argentina,France,France,France,France,23.0,22.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530372435054
Argentina,France,France,France,France,23.0,22.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530372495141
Argentina,France,France,France,France,23.0,22.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530372555187
Argentina,France,France,France,France,23.0,23.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530372615274
Argentina,France,France,France,France,23.0,23.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530372675306
France,Argentina,France,France,France,23.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530372735392
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530372795458
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530372855506
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530372915579
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530372975649
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373035736
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373095798
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373155882
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373215956
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373276023
France,Argentina,France,France,France,25.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373336108
France,Argentina,France,France,France,25.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373396150
France,Argentina,France,France,France,25.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373456223
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373516286
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373576369
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373636455
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373696534
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373756594
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373816677
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373876741
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373936818
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530373996883
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530374056951
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530374117020
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,5.0,Mbappe,Messi,Pavard,Griezmann,Giroud,1530374177099
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374237164
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374297191
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374357278
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374417354
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374477426
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374537462
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374597533
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374657614
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,5.0,Messi,Mbappe,Pavard,Griezmann,Giroud,1530374717695
