Pays1,Pays2,Pays3,Pays4,Pays5,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,Player1,Player2,Player3,Player4,Player5,Time
Argentina,France,France,France,France,50.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:07:05.365085
Argentina,France,France,France,France,50.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:08:05.415881
Argentina,France,France,France,France,49.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:09:05.483724
Argentina,France,France,France,France,49.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:10:05.557498
Argentina,France,France,France,France,48.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:11:05.638228
Argentina,France,France,France,France,48.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:12:05.724206
Argentina,France,France,France,France,48.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:13:05.777566
Argentina,France,France,France,France,48.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:14:05.862670
Argentina,France,France,France,France,48.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:15:05.946685
Argentina,France,France,France,France,47.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:16:06.030565
Argentina,France,France,France,France,47.0,9.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:17:06.098753
Argentina,France,France,France,France,47.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:18:06.175661
Argentina,France,France,France,France,47.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:19:06.254447
Argentina,France,France,France,France,46.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:20:06.294629
Argentina,France,France,France,France,46.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:21:06.354918
Argentina,France,France,France,France,46.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:22:06.430746
Argentina,France,France,France,France,46.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:23:06.491675
Argentina,France,France,France,France,46.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:24:06.542801
Argentina,France,France,France,France,46.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:25:06.586789
Argentina,France,France,France,France,45.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:26:06.665083
Argentina,France,France,France,France,45.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:27:06.751524
Argentina,France,France,France,France,45.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:28:06.830615
Argentina,France,France,France,France,45.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:29:06.886003
Argentina,France,France,France,France,44.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:30:06.947462
Argentina,France,France,France,France,44.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:31:07.006459
Argentina,France,France,France,France,44.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:32:07.063523
Argentina,France,France,France,France,44.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:33:07.146605
Argentina,France,France,France,France,44.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:34:07.189290
Argentina,France,France,France,France,43.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:35:07.232118
Argentina,France,France,France,France,43.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:36:07.316382
Argentina,France,France,France,France,43.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:37:07.402667
Argentina,France,France,France,France,43.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:38:07.432041
Argentina,France,France,France,France,43.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:39:07.502516
Argentina,France,France,France,France,43.0,8.0,2.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:40:07.587788
Argentina,France,France,France,France,43.0,8.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:41:07.646437
Argentina,France,France,France,France,43.0,8.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:42:07.693755
Argentina,France,France,France,France,42.0,8.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:43:07.762711
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:44:07.820922
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:45:07.907894
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:46:07.986773
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:47:08.050489
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:48:08.105392
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:49:08.150250
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:50:08.222509
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:51:08.279899
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:52:08.366647
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:53:08.432314
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:54:08.516397
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:55:08.602987
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:56:08.688111
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:57:08.758189
Argentina,France,France,France,France,42.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:58:08.806345
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 15:59:08.891083
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:00:08.968104
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:01:09.054035
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:02:09.086530
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:03:09.144027
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:04:09.216194
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:05:09.259702
Argentina,France,France,France,France,43.0,7.0,3.0,1.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:06:09.346941
Argentina,France,France,France,France,43.0,7.0,3.0,2.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:07:09.429730
Argentina,France,France,France,France,43.0,7.0,3.0,2.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:08:09.480861
Argentina,France,France,France,France,43.0,7.0,3.0,2.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:09:09.566724
Argentina,France,France,France,France,43.0,8.0,3.0,2.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:10:09.650464
Argentina,France,France,France,France,42.0,8.0,3.0,2.0,1.0,Messi,Griezmann,Pogba,Mbappe,Pavard,2018-06-30 16:11:09.736267
Argentina,France,France,France,France,41.0,8.0,4.0,3.0,1.0,Messi,Griezmann,Mbappe,Pogba,Pavard,2018-06-30 16:12:09.819906
Argentina,France,France,France,France,40.0,8.0,6.0,3.0,1.0,Messi,Griezmann,Mbappe,Pogba,Pavard,2018-06-30 16:13:09.884493
Argentina,France,France,France,France,39.0,9.0,7.0,3.0,1.0,Messi,Griezmann,Mbappe,Pogba,Pavard,2018-06-30 16:14:09.911557
Argentina,France,France,France,France,38.0,9.0,9.0,3.0,1.0,Messi,Griezmann,Mbappe,Pogba,Pavard,2018-06-30 16:15:09.990815
Argentina,France,France,France,France,37.0,10.0,10.0,3.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:16:10.043637
Argentina,France,France,France,France,36.0,11.0,10.0,3.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:17:10.121925
Argentina,France,France,France,France,35.0,12.0,11.0,3.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:18:10.194233
Argentina,France,France,France,France,35.0,13.0,11.0,3.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:19:10.274426
Argentina,France,France,France,France,34.0,14.0,11.0,3.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:20:10.359847
Argentina,France,France,France,France,33.0,16.0,11.0,3.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:21:10.402004
Argentina,France,France,France,France,33.0,17.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:22:10.474575
Argentina,France,France,France,France,32.0,18.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:23:10.545488
Argentina,France,France,France,France,32.0,19.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:24:10.627833
Argentina,France,France,France,France,31.0,19.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:25:10.712011
Argentina,France,France,France,France,31.0,20.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:26:10.782702
Argentina,France,France,France,France,31.0,21.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:27:10.850572
Argentina,France,France,France,France,30.0,21.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:28:10.899674
Argentina,France,France,France,France,30.0,21.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:29:10.941945
Argentina,France,France,France,France,30.0,22.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:30:11.028375
Argentina,France,France,France,France,29.0,22.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:31:11.085362
Argentina,France,France,France,France,29.0,22.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:32:11.171490
Argentina,France,France,France,France,29.0,22.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:33:11.242644
Argentina,France,France,France,France,29.0,23.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:34:11.328739
Argentina,France,France,France,France,28.0,23.0,11.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:35:11.404740
Argentina,France,France,France,France,28.0,23.0,10.0,4.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:36:11.471483
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:37:11.504732
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:38:11.591771
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:39:11.670840
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:40:11.757832
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:41:11.838672
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:42:11.907704
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:43:11.936429
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:44:12.020086
Argentina,France,France,France,France,28.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:45:12.085112
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:46:12.161181
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:47:12.248177
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:48:12.327927
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:49:12.413221
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:50:12.458622
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:51:12.526119
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:52:12.612107
Argentina,France,France,France,France,27.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:53:12.662842
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:54:12.727783
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:55:12.810713
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:56:12.846848
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:57:12.930227
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:58:12.994701
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 16:59:13.080633
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:00:13.167230
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:01:13.253547
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:02:13.330974
Argentina,France,France,France,France,25.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:03:13.402784
Argentina,France,France,France,France,25.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:04:13.463309
Argentina,France,France,France,France,25.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:05:13.496579
Argentina,France,France,France,France,25.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:06:13.523080
Argentina,France,France,France,France,25.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:07:13.609181
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:08:13.667773
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:09:13.732348
Argentina,France,France,France,France,26.0,23.0,10.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:10:13.815072
Argentina,France,France,France,France,26.0,23.0,9.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:11:13.890487
Argentina,France,France,France,France,26.0,22.0,9.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:12:13.965952
Argentina,France,France,France,France,26.0,22.0,9.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:13:14.046698
Argentina,France,France,France,France,26.0,22.0,9.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:14:14.134029
Argentina,France,France,France,France,26.0,22.0,9.0,5.0,1.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:15:14.188195
Argentina,France,France,France,France,26.0,22.0,9.0,5.0,2.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:16:14.262745
Argentina,France,France,France,France,25.0,21.0,9.0,5.0,3.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:17:14.338793
Argentina,France,France,France,France,25.0,21.0,9.0,5.0,4.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:18:14.422761
Argentina,France,France,France,France,25.0,21.0,9.0,5.0,5.0,Messi,Mbappe,Griezmann,Pogba,Pavard,2018-06-30 17:19:14.469933
Argentina,France,France,France,France,24.0,21.0,9.0,6.0,5.0,Messi,Mbappe,Griezmann,Pavard,Pogba,2018-06-30 17:20:14.555637
Argentina,France,France,France,France,24.0,20.0,9.0,7.0,5.0,Messi,Mbappe,Griezmann,Pavard,Pogba,2018-06-30 17:21:14.614629
Argentina,France,France,France,France,24.0,20.0,9.0,8.0,5.0,Messi,Mbappe,Griezmann,Pavard,Pogba,2018-06-30 17:22:14.700915
Argentina,France,France,France,France,24.0,21.0,9.0,8.0,5.0,Messi,Mbappe,Griezmann,Pavard,Pogba,2018-06-30 17:23:14.728421
Argentina,France,France,France,France,24.0,21.0,9.0,8.0,5.0,Messi,Mbappe,Griezmann,Pavard,Pogba,2018-06-30 17:24:14.815336
Argentina,France,France,France,France,24.0,21.0,8.0,8.0,5.0,Messi,Mbappe,Griezmann,Pavard,Pogba,2018-06-30 17:25:14.901359
Argentina,France,France,France,France,24.0,21.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:26:14.969858
Argentina,France,France,France,France,23.0,22.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:27:15.054793
Argentina,France,France,France,France,23.0,22.0,9.0,8.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:28:15.141925
Argentina,France,France,France,France,23.0,22.0,9.0,8.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:29:15.187178
Argentina,France,France,France,France,23.0,23.0,9.0,8.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:30:15.274153
Argentina,France,France,France,France,23.0,23.0,9.0,8.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:31:15.306956
France,Argentina,France,France,France,23.0,23.0,9.0,8.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:32:15.392323
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:33:15.458812
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:34:15.506886
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:35:15.579050
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:36:15.649137
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:37:15.736364
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:38:15.798805
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:39:15.882897
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:40:15.956492
France,Argentina,France,France,France,24.0,23.0,9.0,8.0,5.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:41:16.023613
France,Argentina,France,France,France,25.0,23.0,9.0,8.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:42:16.108438
France,Argentina,France,France,France,25.0,23.0,9.0,8.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:43:16.150834
France,Argentina,France,France,France,25.0,23.0,9.0,8.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:44:16.223281
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:45:16.286578
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:46:16.369166
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:47:16.455275
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:48:16.534291
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:49:16.594542
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:50:16.677358
France,Argentina,France,France,France,25.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:51:16.741435
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:52:16.818204
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:53:16.883136
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:54:16.951376
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:55:17.020821
France,Argentina,France,France,France,24.0,24.0,9.0,7.0,4.0,Mbappe,Messi,Pavard,Griezmann,Pogba,2018-06-30 17:56:17.099067
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:57:17.164839
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:58:17.191863
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 17:59:17.278286
Argentina,France,France,France,France,24.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 18:00:17.354551
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 18:01:17.426116
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 18:02:17.462693
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 18:03:17.533398
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 18:04:17.614581
Argentina,France,France,France,France,25.0,24.0,9.0,7.0,4.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 18:05:17.695099
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:08:37.008082
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:09:37.090579
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:10:37.176971
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:11:37.228860
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:12:37.262966
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:13:37.346736
